id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
1745,30,No,Frequently,1312.0,Research & Development,2,Bachelor's Degree,Technical Degree,Delighted,Female,78.0,Dissatisfied,Entry Level,Research Scientist,Not Satisfied at all,Single,4968.0,0,No,16,Satisfied,Delighted,Unvested,10,2,Satisfied,9,7,0,7
1746,24,No,Frequently,897.0,Human Resources,10,Associate Degree,Medical,Not Satisfied at all,Male,59.0,Satisfied,Entry Level,Human Resources,Delighted,Married,2145.0,0,No,14,Satisfied,Delighted,Basic,3,2,Satisfied,2,2,2,1
1747,30,Yes,Frequently,600.0,Human Resources,8,Associate Degree,Human Resources,Satisfied,Female,66.0,Dissatisfied,Entry Level,Human Resources,Delighted,Divorced,2180.0,6,No,11,Satisfied,Satisfied,Basic,6,0,Dissatisfied,4,2,1,2
1749,31,No,Rarely,1003.0,Sales,5,Associate Degree,Technical Degree,Not Satisfied at all,Male,51.0,Satisfied,Junior,Sales Executive,Satisfied,Married,8346.0,1,No,19,Satisfied,Satisfied,Basic,6,3,Satisfied,5,2,0,2
1751,27,No,Rarely,1054.0,Research & Development,8,Associate Degree,Medical,Satisfied,Female,67.0,Satisfied,Entry Level,Research Scientist,Delighted,Single,3445.0,1,No,11,Satisfied,Satisfied,Unvested,6,5,Dissatisfied,6,2,1,3
1752,29,Yes,Rarely,428.0,Sales,9,Associate Degree,Marketing,Dissatisfied,Female,52.0,Not Satisfied at all,Entry Level,Sales Representative,Dissatisfied,Single,4907.0,1,No,13,Satisfied,Satisfied,Unvested,2,3,Satisfied,2,2,2,2
1753,29,No,Frequently,461.0,Research & Development,1,Associate Degree,Life Sciences,Delighted,Male,70.0,Delighted,Junior,Healthcare Representative,Satisfied,Single,6294.0,8,Yes,12,Satisfied,Delighted,Unvested,10,5,Delighted,3,2,0,2
1754,30,No,Rarely,979.0,Sales,15,Basic Education,Marketing,Satisfied,Male,94.0,Dissatisfied,Senior,Sales Executive,Not Satisfied at all,Divorced,7140.0,2,No,11,Satisfied,Not Satisfied at all,Basic,12,2,Satisfied,7,7,1,7
1755,34,No,Rarely,181.0,Research & Development,2,Bachelor's Degree,Medical,Delighted,Male,97.0,Delighted,Entry Level,Research Scientist,Delighted,Married,2932.0,0,Yes,14,Satisfied,Not Satisfied at all,Executive,6,3,Satisfied,5,0,1,2
1756,33,No,Non,1283.0,Sales,2,Associate Degree,Marketing,Delighted,Female,62.0,Satisfied,Junior,Sales Executive,Dissatisfied,Single,5147.0,8,No,15,Satisfied,Delighted,Unvested,13,2,Dissatisfied,11,7,1,7
1757,49,No,Rarely,1313.0,Sales,11,Bachelor's Degree,Marketing,Delighted,Female,80.0,Satisfied,Junior,Sales Executive,Delighted,Single,4507.0,3,No,12,Satisfied,Satisfied,Unvested,8,1,Delighted,5,1,0,4
1758,33,Yes,Rarely,211.0,Sales,16,Associate Degree,Life Sciences,Not Satisfied at all,Female,74.0,Satisfied,Senior,Sales Executive,Not Satisfied at all,Single,8564.0,2,Yes,20,Delighted,Satisfied,Unvested,11,2,Dissatisfied,0,0,0,0
1760,38,No,Frequently,594.0,Research & Development,2,Basic Education,Medical,Satisfied,Female,75.0,Dissatisfied,Entry Level,Laboratory Technician,Dissatisfied,Married,2468.0,4,No,14,Satisfied,Dissatisfied,Basic,9,4,Dissatisfied,6,1,0,5
1761,31,Yes,Rarely,1079.0,Sales,16,Bachelor's Degree,Marketing,Not Satisfied at all,Male,70.0,Satisfied,Senior,Sales Executive,Satisfied,Married,8161.0,2,No,13,Satisfied,Not Satisfied at all,Executive,10,2,Satisfied,1,0,0,0
1762,29,No,Rarely,590.0,Research & Development,4,Associate Degree,Technical Degree,Delighted,Female,91.0,Dissatisfied,Entry Level,Research Scientist,Not Satisfied at all,Unknown,2109.0,1,No,13,Satisfied,Satisfied,Basic,1,2,Satisfied,1,0,0,0
1763,30,No,Rarely,305.0,Research & Development,16,Associate Degree,Life Sciences,Satisfied,Male,58.0,Delighted,Junior,Healthcare Representative,Satisfied,Married,5294.0,3,No,16,Satisfied,Satisfied,Basic,10,3,Satisfied,7,0,1,7
1764,32,No,Non,953.0,Research & Development,5,Bachelor's Degree,Technical Degree,Dissatisfied,Male,65.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Single,2718.0,2,No,14,Satisfied,Dissatisfied,Unvested,12,3,Satisfied,7,7,0,7
1766,38,No,Rarely,833.0,Research & Development,18,Associate Degree,Medical,Dissatisfied,Male,60.0,Not Satisfied at all,Junior,Healthcare Representative,Delighted,Married,5811.0,3,Yes,16,Satisfied,Satisfied,Basic,15,2,Satisfied,1,0,1,0
1767,43,Yes,Frequently,807.0,Research & Development,17,Associate Degree,Technical Degree,Satisfied,Male,38.0,Dissatisfied,Entry Level,Research Scientist,Satisfied,Married,2437.0,9,Yes,16,Satisfied,Delighted,Basic,6,4,Satisfied,1,0,0,0
1768,42,No,Rarely,855.0,Research & Development,12,Associate Degree,Medical,Dissatisfied,Male,57.0,Satisfied,Entry Level,Laboratory Technician,Dissatisfied,Divorced,2766.0,8,No,22,Delighted,Dissatisfied,Executive,7,6,Dissatisfied,5,3,0,4
1770,55,No,Rarely,478.0,Research & Development,2,Associate Degree,Medical,Satisfied,Male,60.0,Dissatisfied,Executive,Research Director,Not Satisfied at all,Married,19038.0,8,No,12,Satisfied,Dissatisfied,Executive,34,2,Satisfied,1,0,0,0
1771,33,No,Non,775.0,Research & Development,4,Associate Degree,Technical Degree,Delighted,Male,90.0,Satisfied,Junior,Research Scientist,Dissatisfied,Divorced,3055.0,5,No,15,Satisfied,Delighted,Intermediate,11,2,Dissatisfied,9,8,1,7
1772,41,No,Rarely,548.0,Research & Development,9,Bachelor's Degree,Life Sciences,Satisfied,Male,94.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Divorced,2289.0,1,No,20,Delighted,Dissatisfied,Intermediate,5,2,Satisfied,5,3,0,4
1774,34,No,Non,1375.0,Sales,10,Associate Degree,Life Sciences,Delighted,Male,87.0,Satisfied,Junior,Sales Executive,Unknown,Divorced,4001.0,1,Yes,14,Satisfied,Satisfied,Basic,15,3,Satisfied,15,14,0,7
1775,53,No,Non,661.0,Research & Development,1,Bachelor's Degree,Medical,Not Satisfied at all,Female,60.0,Dissatisfied,Manager,Manufacturing Director,Satisfied,Married,12965.0,4,Yes,20,Delighted,Delighted,Executive,27,2,Dissatisfied,3,2,0,2
1778,43,No,Rarely,244.0,Human Resources,2,Associate Degree,Life Sciences,Dissatisfied,Male,97.0,Satisfied,Entry Level,Human Resources,Delighted,Single,3539.0,0,No,13,Satisfied,Dissatisfied,Unvested,10,5,Satisfied,9,7,1,8
1779,34,No,Rarely,511.0,Sales,3,Basic Education,Life Sciences,Delighted,Female,32.0,Not Satisfied at all,Junior,Sales Executive,Delighted,Single,6029.0,5,No,12,Satisfied,Not Satisfied at all,Unvested,6,3,Satisfied,2,2,2,2
1780,36,Yes,Rarely,337.0,Sales,7,No Formal Education,Marketing,Dissatisfied,Male,31.0,Satisfied,Entry Level,Sales Representative,Dissatisfied,Single,2679.0,1,No,13,Satisfied,Dissatisfied,Unvested,1,3,Satisfied,1,0,1,0
1782,38,No,Rarely,1153.0,Research & Development,6,Basic Education,Other,Delighted,Female,40.0,Dissatisfied,Entry Level,Laboratory Technician,Satisfied,Married,3702.0,1,No,11,Satisfied,Dissatisfied,Basic,5,3,Satisfied,5,4,0,4
1783,22,Yes,Rarely,1294.0,Research & Development,8,No Formal Education,Medical,Satisfied,Female,79.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Married,2398.0,1,Yes,17,Satisfied,Satisfied,Unvested,1,6,Satisfied,1,0,0,0
1784,31,No,Rarely,196.0,Sales,29,Bachelor's Degree,Unknown,Not Satisfied at all,Female,91.0,Dissatisfied,Junior,Sales Executive,Delighted,Married,5468.0,1,No,14,Satisfied,Not Satisfied at all,Intermediate,13,3,Satisfied,12,7,5,7
1786,51,No,Rarely,942.0,Research & Development,3,Associate Degree,Technical Degree,Not Satisfied at all,Female,53.0,Satisfied,Senior,Manager,Satisfied,Married,13116.0,2,No,11,Satisfied,Delighted,Unvested,15,2,Satisfied,2,2,2,2
1787,37,No,Rarely,589.0,Sales,9,Basic Education,Marketing,Dissatisfied,Male,46.0,Dissatisfied,Junior,Sales Executive,Dissatisfied,Married,4189.0,1,No,14,Satisfied,Not Satisfied at all,Intermediate,5,2,Satisfied,5,2,0,3
1789,46,No,Rarely,734.0,Research & Development,2,Bachelor's Degree,Medical,Satisfied,Male,46.0,Satisfied,Executive,Research Director,Delighted,Divorced,19328.0,7,Yes,17,Satisfied,Satisfied,Basic,24,3,Satisfied,2,1,2,2
1790,36,No,Rarely,1383.0,Research & Development,10,Associate Degree,Life Sciences,Delighted,Male,90.0,Satisfied,Senior,Healthcare Representative,Not Satisfied at all,Married,8321.0,7,Yes,13,Satisfied,Delighted,Basic,15,1,Satisfied,12,8,5,7
1792,44,Yes,Frequently,429.0,Research & Development,1,Basic Education,Medical,Satisfied,Male,99.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Divorced,2342.0,1,Yes,12,Satisfied,Satisfied,Executive,6,2,Dissatisfied,5,3,2,3
1794,37,No,Rarely,1239.0,Human Resources,8,Basic Education,Other,Satisfied,Male,89.0,Satisfied,Junior,Human Resources,Dissatisfied,Divorced,4071.0,2,No,13,Satisfied,Satisfied,Unvested,19,4,Dissatisfied,10,0,4,7
1797,35,Yes,Rarely,303.0,Sales,27,Associate Degree,Life Sciences,Satisfied,Male,84.0,Satisfied,Junior,Sales Executive,Delighted,Single,5813.0,1,Yes,18,Satisfied,Delighted,Unvested,10,2,Satisfied,10,7,7,7
1798,33,No,Rarely,867.0,Research & Development,8,Bachelor's Degree,Life Sciences,Delighted,Male,90.0,Delighted,Entry Level,Research Scientist,Not Satisfied at all,Married,3143.0,6,No,19,Satisfied,Dissatisfied,Basic,14,1,Satisfied,10,8,7,6
1799,28,No,Rarely,1181.0,Research & Development,1,Associate Degree,Life Sciences,Satisfied,Male,82.0,Satisfied,Entry Level,Research Scientist,Delighted,Married,2044.0,1,No,11,Satisfied,Satisfied,Basic,5,6,Delighted,5,3,0,3
1800,39,No,Rarely,1253.0,Research & Development,10,No Formal Education,Medical,Satisfied,Male,65.0,Satisfied,Senior,Research Director,Satisfied,Single,13464.0,7,No,21,Delighted,Satisfied,Unvested,9,3,Satisfied,4,3,2,2
1801,46,No,Non,849.0,Sales,26,Basic Education,Life Sciences,Dissatisfied,Male,98.0,Dissatisfied,Junior,Sales Executive,Dissatisfied,Single,7991.0,8,No,15,Satisfied,Satisfied,Unvested,6,3,Satisfied,2,2,2,2
1802,40,No,Rarely,616.0,Research & Development,2,Basic Education,Life Sciences,Satisfied,Female,99.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Unknown,3377.0,4,No,17,Satisfied,Delighted,Basic,7,5,Dissatisfied,4,3,0,2
1803,42,No,Rarely,1128.0,Research & Development,13,Associate Degree,Medical,Dissatisfied,Male,95.0,Delighted,Junior,Healthcare Representative,Not Satisfied at all,Married,5538.0,5,No,18,Satisfied,Satisfied,Intermediate,10,2,Dissatisfied,0,0,0,0
1804,35,No,Rarely,1180.0,Research & Development,2,Basic Education,Medical,Dissatisfied,Male,90.0,Satisfied,Junior,Manufacturing Director,Delighted,Divorced,5762.0,2,No,14,Satisfied,Satisfied,Basic,15,6,Satisfied,7,7,1,7
1805,38,No,Non,1336.0,Human Resources,2,Associate Degree,Human Resources,Not Satisfied at all,Male,100.0,Satisfied,Entry Level,Human Resources,Dissatisfied,Divorced,2592.0,5,No,13,Satisfied,Delighted,Executive,13,3,Satisfied,11,10,3,8
1807,36,Yes,Frequently,234.0,Research & Development,9,Bachelor's Degree,Life Sciences,Delighted,Male,93.0,Satisfied,Junior,Laboratory Technician,Not Satisfied at all,Married,5346.0,4,No,17,Satisfied,Satisfied,Basic,11,3,Dissatisfied,7,1,0,7
1809,37,Yes,Rarely,370.0,Research & Development,10,Bachelor's Degree,Medical,Delighted,Male,58.0,Satisfied,Junior,Manufacturing Director,Not Satisfied at all,Single,4213.0,1,No,15,Satisfied,Dissatisfied,Unvested,10,4,Not Satisfied at all,10,3,0,8
1812,39,No,Frequently,766.0,Sales,20,Associate Degree,Life Sciences,Satisfied,Male,83.0,Satisfied,Junior,Sales Executive,Delighted,Divorced,4127.0,2,No,18,Satisfied,Delighted,Basic,7,6,Satisfied,2,1,2,2
1813,43,No,Non,343.0,Research & Development,9,Associate Degree,Life Sciences,Not Satisfied at all,Male,52.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,2438.0,4,No,13,Satisfied,Satisfied,Unvested,7,3,Dissatisfied,3,2,1,2
1814,41,No,Rarely,447.0,Research & Development,5,Associate Degree,Life Sciences,Dissatisfied,Male,85.0,Delighted,Junior,Healthcare Representative,Unknown,Single,6870.0,3,No,12,Satisfied,Not Satisfied at all,Unvested,11,3,Not Satisfied at all,3,2,1,2
1815,41,No,Rarely,796.0,Research & Development,4,No Formal Education,Marketing,Satisfied,Female,81.0,Satisfied,Senior,Sales Executive,Satisfied,Unknown,10447.0,0,Yes,13,Satisfied,Delighted,Basic,23,3,Delighted,22,14,13,5
1816,30,No,Rarely,1092.0,Research & Development,10,Associate Degree,Medical,Not Satisfied at all,Female,64.0,Satisfied,Senior,Manufacturing Director,Satisfied,Single,9667.0,9,No,14,Satisfied,Dissatisfied,Unvested,9,3,Satisfied,7,7,0,2
1818,26,Yes,Rarely,920.0,Human Resources,20,Basic Education,Medical,Delighted,Female,69.0,Satisfied,Entry Level,Human Resources,Dissatisfied,Married,2148.0,0,Yes,11,Satisfied,Satisfied,Unvested,6,3,Satisfied,5,1,1,4
1821,46,Yes,Rarely,261.0,Research & Development,21,Basic Education,Medical,Delighted,Female,66.0,Satisfied,Junior,Healthcare Representative,Dissatisfied,Married,8926.0,4,No,22,Delighted,Delighted,Basic,13,2,Delighted,9,7,3,7
1822,40,No,Rarely,1194.0,Research & Development,1,Associate Degree,Life Sciences,Satisfied,Female,52.0,Satisfied,Junior,Healthcare Representative,Delighted,Divorced,6513.0,4,No,17,Satisfied,Delighted,Basic,12,3,Satisfied,5,3,0,3
1823,34,No,Rarely,810.0,Sales,8,Basic Education,Technical Degree,Dissatisfied,Male,92.0,Delighted,Junior,Sales Executive,Satisfied,Unknown,6799.0,1,No,21,Delighted,Satisfied,Intermediate,10,5,Satisfied,10,8,4,8
1824,58,No,Non,350.0,Sales,2,Associate Degree,Medical,Dissatisfied,Male,52.0,Satisfied,Manager,Manager,Dissatisfied,Divorced,16291.0,4,No,22,Delighted,Delighted,Basic,37,0,Dissatisfied,16,9,14,14
1826,35,No,Rarely,185.0,Research & Development,23,Bachelor's Degree,Medical,Dissatisfied,Male,91.0,Not Satisfied at all,Entry Level,Laboratory Technician,Satisfied,Married,2705.0,0,No,16,Satisfied,Dissatisfied,Basic,6,2,Delighted,5,4,0,3
1827,47,No,Rarely,1001.0,Research & Development,4,Associate Degree,Life Sciences,Satisfied,Female,92.0,Dissatisfied,Senior,Manufacturing Director,Dissatisfied,Divorced,10333.0,8,Yes,12,Satisfied,Satisfied,Basic,28,4,Satisfied,22,11,14,10
1829,40,No,Rarely,750.0,Research & Development,12,Associate Degree,Life Sciences,Dissatisfied,Female,47.0,Satisfied,Junior,Healthcare Representative,Not Satisfied at all,Divorced,4448.0,2,No,12,Satisfied,Dissatisfied,Basic,15,3,Satisfied,7,4,7,7
1830,54,No,Rarely,431.0,Research & Development,7,Bachelor's Degree,Medical,Delighted,Female,68.0,Satisfied,Junior,Research Scientist,Delighted,Married,6854.0,4,No,15,Satisfied,Dissatisfied,Basic,14,2,Dissatisfied,7,1,1,7
1833,31,No,Frequently,1125.0,Sales,7,Bachelor's Degree,Marketing,Not Satisfied at all,Female,68.0,Satisfied,Senior,Sales Executive,Not Satisfied at all,Married,9637.0,2,No,14,Satisfied,Delighted,Intermediate,9,3,Satisfied,3,2,2,2
1834,28,No,Rarely,1217.0,Research & Development,1,Associate Degree,Medical,Satisfied,Female,67.0,Satisfied,Entry Level,Research Scientist,Not Satisfied at all,Married,3591.0,1,No,25,Delighted,Satisfied,Basic,3,3,Satisfied,3,2,1,2
1835,38,No,Rarely,723.0,Sales,2,Bachelor's Degree,Marketing,Dissatisfied,Female,77.0,Not Satisfied at all,Junior,Sales Representative,Delighted,Married,5405.0,2,Yes,20,Delighted,Not Satisfied at all,Intermediate,20,4,Dissatisfied,4,2,0,3
1836,26,No,Rarely,572.0,Sales,10,Associate Degree,Medical,Satisfied,Male,46.0,Satisfied,Junior,Sales Executive,Delighted,Single,4684.0,1,No,13,Satisfied,Not Satisfied at all,Unvested,5,4,Satisfied,5,3,1,2
1837,58,No,Frequently,1216.0,Research & Development,15,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,87.0,Satisfied,Manager,Research Director,Satisfied,Married,15787.0,2,Yes,14,Satisfied,Dissatisfied,Unvested,23,3,Satisfied,2,2,2,2
1839,18,No,Non,1431.0,Research & Development,14,Associate Degree,Medical,Dissatisfied,Female,33.0,Satisfied,Entry Level,Research Scientist,Satisfied,Single,1514.0,1,No,16,Satisfied,Satisfied,Unvested,0,4,Not Satisfied at all,0,0,0,0
1842,31,Yes,Rarely,359.0,Human Resources,18,Postgraduate,Unknown,Delighted,Male,89.0,Delighted,Entry Level,Human Resources,Not Satisfied at all,Married,2956.0,0,No,17,Satisfied,Satisfied,Unvested,2,4,Satisfied,1,0,0,0
1844,29,Yes,Rarely,350.0,Human Resources,13,Associate Degree,Human Resources,Not Satisfied at all,Male,56.0,Dissatisfied,Entry Level,Human Resources,Unknown,Divorced,2335.0,4,Yes,15,Satisfied,Delighted,Executive,4,3,Satisfied,2,2,2,0
1845,45,No,Non,589.0,Sales,2,Bachelor's Degree,Life Sciences,Satisfied,Female,67.0,Satisfied,Junior,Sales Executive,Satisfied,Married,5154.0,4,No,22,Delighted,Dissatisfied,Intermediate,10,3,Delighted,8,7,5,5
1847,36,No,Rarely,430.0,Research & Development,2,Bachelor's Degree,Other,Delighted,Female,73.0,Satisfied,Junior,Research Scientist,Dissatisfied,Married,6962.0,4,Yes,22,Delighted,Delighted,Basic,15,2,Satisfied,1,0,0,0
1849,36,No,Frequently,1422.0,Sales,2,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,92.0,Satisfied,Junior,Sales Executive,Delighted,Married,5675.0,1,No,20,Delighted,Satisfied,Basic,7,5,Satisfied,7,7,7,7
1850,27,No,Frequently,1297.0,Research & Development,5,Basic Education,Life Sciences,Delighted,Female,53.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Single,2379.0,0,Yes,14,Satisfied,Satisfied,Unvested,6,3,Dissatisfied,5,4,0,2
1852,29,No,Frequently,574.0,Research & Development,20,No Formal Education,Medical,Delighted,Male,40.0,Satisfied,Entry Level,Laboratory Technician,Delighted,Married,3812.0,1,No,13,Satisfied,Dissatisfied,Unvested,11,3,Delighted,11,8,3,7
1853,32,No,Frequently,1318.0,Sales,10,Bachelor's Degree,Marketing,Delighted,Male,79.0,Satisfied,Junior,Sales Executive,Delighted,Single,4648.0,8,No,13,Satisfied,Satisfied,Unvested,4,2,Delighted,0,0,0,0
1854,42,No,Non,355.0,Research & Development,10,Bachelor's Degree,Technical Degree,Satisfied,Male,38.0,Satisfied,Entry Level,Research Scientist,Satisfied,Unknown,2936.0,3,No,22,Delighted,Dissatisfied,Intermediate,10,1,Dissatisfied,6,3,3,3
1856,47,No,Rarely,207.0,Research & Development,9,Bachelor's Degree,Unknown,Dissatisfied,Female,64.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Single,2105.0,4,No,12,Satisfied,Satisfied,Unvested,7,2,Satisfied,2,2,2,0
1857,46,No,Rarely,706.0,Research & Development,2,Basic Education,Life Sciences,Delighted,Male,82.0,Satisfied,Senior,Manufacturing Director,Delighted,Divorced,8578.0,3,No,14,Satisfied,Satisfied,Basic,12,4,Dissatisfied,9,8,4,7
1858,28,No,Non,280.0,Human Resources,1,Basic Education,Life Sciences,Satisfied,Male,43.0,Satisfied,Entry Level,Human Resources,Delighted,Divorced,2706.0,1,No,15,Satisfied,Dissatisfied,Basic,3,2,Satisfied,3,2,2,2
1859,29,No,Rarely,726.0,Research & Development,29,No Formal Education,Life Sciences,Delighted,Male,93.0,Not Satisfied at all,Junior,Healthcare Representative,Satisfied,Divorced,6384.0,8,No,17,Satisfied,Delighted,Intermediate,11,3,Satisfied,7,0,1,6
1860,36,No,Rarely,1142.0,Research & Development,8,Associate Degree,Life Sciences,Delighted,Male,81.0,Satisfied,Entry Level,Laboratory Technician,Satisfied,Unknown,3968.0,4,No,13,Satisfied,Delighted,Unvested,8,3,Satisfied,0,0,0,0
1862,32,Yes,Rarely,414.0,Sales,2,Bachelor's Degree,Marketing,Satisfied,Male,82.0,Dissatisfied,Junior,Sales Executive,Dissatisfied,Unknown,9907.0,7,Yes,12,Satisfied,Satisfied,Unvested,7,3,Dissatisfied,2,2,2,2
1863,46,No,Rarely,1319.0,Sales,3,Associate Degree,Technical Degree,Not Satisfied at all,Female,45.0,Delighted,Manager,Sales Executive,Not Satisfied at all,Divorced,13225.0,2,No,12,Satisfied,Delighted,Basic,25,5,Satisfied,19,17,2,8
1864,27,No,Rarely,728.0,Sales,23,No Formal Education,Medical,Dissatisfied,Female,36.0,Dissatisfied,Junior,Sales Representative,Satisfied,Married,3540.0,1,No,21,Delighted,Delighted,Basic,9,5,Satisfied,9,8,5,8
1865,29,No,Rarely,352.0,Human Resources,6,No Formal Education,Medical,Delighted,Male,87.0,Dissatisfied,Entry Level,Human Resources,Dissatisfied,Married,2804.0,1,No,11,Satisfied,Delighted,Unvested,1,3,Satisfied,1,0,0,0
1866,43,No,Rarely,823.0,Research & Development,6,Associate Degree,Medical,Not Satisfied at all,Female,81.0,Dissatisfied,Executive,Manager,Satisfied,Unknown,19392.0,7,No,13,Satisfied,Delighted,Unvested,21,2,Satisfied,16,12,6,7
1867,48,No,Rarely,1224.0,Research & Development,10,Associate Degree,Life Sciences,Delighted,Male,91.0,Dissatisfied,Executive,Research Director,Dissatisfied,Married,19665.0,4,No,12,Satisfied,Delighted,Unvested,29,3,Satisfied,22,10,12,9
1868,29,Yes,Frequently,459.0,Research & Development,24,Basic Education,Life Sciences,Delighted,Male,73.0,Dissatisfied,Entry Level,Research Scientist,Delighted,Single,2439.0,1,Yes,24,Delighted,Dissatisfied,Unvested,1,3,Dissatisfied,1,0,1,0
1869,46,Yes,Rarely,1254.0,Sales,10,Associate Degree,Life Sciences,Satisfied,Female,64.0,Satisfied,Senior,Sales Executive,Dissatisfied,Married,7314.0,5,No,21,Delighted,Satisfied,Executive,14,2,Satisfied,8,7,0,5
1870,27,No,Frequently,1131.0,Research & Development,15,Associate Degree,Life Sciences,Delighted,Female,77.0,Dissatisfied,Entry Level,Research Scientist,Not Satisfied at all,Married,4774.0,0,No,19,Satisfied,Delighted,Basic,8,2,Dissatisfied,7,6,7,3
1871,39,No,Rarely,835.0,Research & Development,19,Bachelor's Degree,Other,Delighted,Male,41.0,Satisfied,Junior,Research Scientist,Delighted,Unknown,3902.0,8,No,14,Satisfied,Dissatisfied,Executive,7,2,Satisfied,2,2,2,2
1873,55,No,Rarely,836.0,Research & Development,2,Bachelor's Degree,Technical Degree,Dissatisfied,Male,98.0,Dissatisfied,Entry Level,Research Scientist,Delighted,Married,2662.0,8,No,20,Delighted,Dissatisfied,Basic,19,2,Delighted,5,2,0,4
1875,28,No,Rarely,1172.0,Sales,3,Associate Degree,Medical,Dissatisfied,Female,78.0,Satisfied,Entry Level,Sales Representative,Dissatisfied,Married,2856.0,1,No,19,Satisfied,Delighted,Basic,1,3,Satisfied,1,0,0,1
1876,30,Yes,Rarely,945.0,Sales,9,Associate Degree,Medical,Dissatisfied,Male,89.0,Satisfied,Entry Level,Sales Representative,Delighted,Single,1081.0,1,No,13,Satisfied,Satisfied,Unvested,1,3,Dissatisfied,1,0,0,0
1878,22,Yes,Rarely,391.0,Research & Development,7,No Formal Education,Life Sciences,Delighted,Male,75.0,Satisfied,Entry Level,Research Scientist,Dissatisfied,Single,2472.0,1,Yes,23,Delighted,Not Satisfied at all,Unvested,1,2,Satisfied,1,0,0,0
1880,36,No,Rarely,1266.0,Sales,10,Bachelor's Degree,Technical Degree,Dissatisfied,Female,63.0,Dissatisfied,Junior,Sales Executive,Satisfied,Married,5673.0,1,Yes,13,Satisfied,Not Satisfied at all,Basic,10,4,Satisfied,10,9,1,7
1881,31,No,Rarely,311.0,Research & Development,20,Associate Degree,Life Sciences,Dissatisfied,Male,89.0,Satisfied,Junior,Laboratory Technician,Satisfied,Divorced,4197.0,1,No,11,Satisfied,Not Satisfied at all,Basic,10,2,Satisfied,10,8,0,2
1882,34,No,Rarely,1480.0,Sales,4,Associate Degree,Life Sciences,Satisfied,Male,64.0,Satisfied,Senior,Sales Executive,Delighted,Married,9713.0,2,Yes,13,Satisfied,Delighted,Executive,9,3,Satisfied,5,3,1,0
1883,29,No,Rarely,592.0,Research & Development,7,Associate Degree,Life Sciences,Delighted,Male,59.0,Satisfied,Entry Level,Laboratory Technician,Not Satisfied at all,Single,2062.0,3,No,14,Satisfied,Dissatisfied,Unvested,11,2,Satisfied,3,2,1,2
1885,37,No,Rarely,783.0,Research & Development,7,Bachelor's Degree,Medical,Delighted,Male,78.0,Satisfied,Junior,Research Scientist,Not Satisfied at all,Married,4284.0,5,Yes,22,Delighted,Satisfied,Basic,16,2,Satisfied,5,3,0,4
1886,36,No,Rarely,219.0,Research & Development,16,Basic Education,Other,Delighted,Female,44.0,Dissatisfied,Junior,Manufacturing Director,Dissatisfied,Married,4788.0,0,Yes,11,Satisfied,Delighted,Unvested,4,2,Satisfied,3,2,0,2
1888,45,No,Rarely,556.0,Research & Development,25,Basic Education,Life Sciences,Dissatisfied,Female,93.0,Dissatisfied,Junior,Manufacturing Director,Delighted,Married,5906.0,0,No,13,Satisfied,Delighted,Intermediate,10,2,Dissatisfied,9,8,3,7
1890,36,No,Frequently,1213.0,Human Resources,2,No Formal Education,Human Resources,Dissatisfied,Male,94.0,Dissatisfied,Junior,Human Resources,Delighted,Single,3886.0,1,No,21,Delighted,Delighted,Unvested,10,2,Dissatisfied,10,1,0,8
1892,40,No,Rarely,1137.0,Research & Development,1,Bachelor's Degree,Life Sciences,Not Satisfied at all,Male,98.0,Satisfied,Manager,Manager,Not Satisfied at all,Unknown,16823.0,2,No,11,Satisfied,Not Satisfied at all,Basic,22,3,Satisfied,19,7,11,8
1893,26,No,Rarely,482.0,Research & Development,1,Basic Education,Life Sciences,Dissatisfied,Female,90.0,Dissatisfied,Entry Level,Research Scientist,Satisfied,Unknown,2933.0,1,Yes,13,Satisfied,Satisfied,Basic,1,3,Dissatisfied,1,0,1,0
1898,27,No,Rarely,511.0,Sales,2,Basic Education,Unknown,Not Satisfied at all,Female,89.0,Delighted,Junior,Sales Executive,Satisfied,Single,6500.0,0,No,14,Satisfied,Dissatisfied,Unvested,9,5,Dissatisfied,8,7,0,7
1900,48,No,Frequently,117.0,Research & Development,22,Associate Degree,Medical,Delighted,Female,58.0,Satisfied,Manager,Manager,Delighted,Divorced,17174.0,3,No,11,Satisfied,Dissatisfied,Basic,24,3,Satisfied,22,17,4,7
